conf_gente,conf_conoce,cuenta_fami,cuenta_no_fami,f_reun_soc,f_reun_iglesia,f_reun_comp_esc,f_reun_depor,f_reun_comp_trab,f_reun_familiares,f_reun_ami_parej,f_reun_otr_ami,p_vecinos_padres,p_ong,p_voluntariado,p_autoayuda,p_org_depor,p_sindicato,p_filantropia,p_vecinos_nombre,apoyo_no_famil,donativo_org_apoyo,donativo_org_amb,trab_volun,asist_iglesia,org_iglesia,cluster,ENTIDAD,income
0.49798787760838575,0.8284160937689663,0.9233098723657824,0.7080940338050606,0.05983800696806787,0.05913177031659265,0.06346850475455769,0.0946256795270622,0.129783524421844,0.5003305468418481,0.10205821837760186,0.08517349445694515,0.02150560826136374,0.003354373300241866,0.015142957747185336,0.016716942557078267,0.04569270880879746,0.02514964893818724,0.00038296284332480965,0.7033437396233873,0.4330752994734324,0.11561991828119655,0.04639994863733444,0.11637430743163599,0.5781316930719589,0.06320065647906921,2,Guanajuato,48387.707208153595
0.382725509768533,0.7383235410337922,0.9341498464296637,0.6834420112936734,0.09349137370190214,0.10791743067728911,0.07528187370694353,0.11860757773703054,0.22915853442477022,0.48043916746968807,0.12542065596643684,0.1133602111430079,0.043926829748425045,0.013336156511627126,0.03883406577525292,0.02007289369533393,0.08360736887945269,0.06811397766136168,0.007911621075698148,0.7949618750897247,0.5312530158314044,0.16949536648263194,0.1438769439959208,0.3694632936407909,0.5128783503036117,0.11886684921299104,1,Guerrero,32515.69060287047
0.450870905210024,0.7969166543949833,0.9460760397172814,0.7449862094228711,0.05168046947180753,0.08909399340840285,0.04969848342955905,0.0960236077491357,0.18746590349897574,0.5290241470044602,0.10378175723867734,0.11780658813837427,0.01840438070272987,0.0016623108741438864,0.024953529187652992,0.005917659013503393,0.03545092802749416,0.05399470806582374,0.0005235335949778507,0.687351396901876,0.4638601981881231,0.10046552041283166,0.06857504007730898,0.22572578054456927,0.5160841154457084,0.09184739231532339,2,Hidalgo,40090.31096213669
0.4937550298072703,0.8614359763852683,0.9665102586622976,0.802017857577391,0.06698280889121996,0.061890547542390435,0.0730114875239772,0.11055448542828618,0.18385657917610335,0.5220357421146364,0.12566898515579908,0.12109911475392042,0.022742738039321822,0.005398273203812824,0.018553631816269643,0.01795456284158267,0.07183435725343507,0.029500383127542697,0.0008348801695739835,0.6440212058512688,0.5606991495566417,0.19261975733680053,0.0568058139451423,0.1276603380450639,0.5775135206296281,0.067460383456663,4,Jalisco,55746.31135977908
0.4554230328587637,0.8123057933329362,0.9583958754417488,0.6459205517235647,0.030636599584122397,0.047873978142182486,0.05551072457182755,0.08031913272480179,0.1380360034744205,0.40890954038736743,0.08469618561828199,0.07672591975861921,0.006391416740666651,0.0010960598298531406,0.01266040449014819,0.005953391092572249,0.02978487823596967,0.022376625517595835,0.00035412628992016314,0.6483543257781774,0.45590573556446173,0.08008137458491897,0.030357194807209838,0.09064109153324736,0.4777406084668912,0.053759314647009684,3,EdoMex,49620.097065274014
0.4591892207955269,0.8290223825786727,0.9172818897001311,0.7320331960379692,0.059502682245433494,0.07766436434940847,0.09382972569969783,0.13456348124415904,0.2152133820409978,0.527705493327432,0.11272917851699142,0.1353844043818346,0.019327803752327687,0.008301991053329195,0.024439855785205692,0.007959442819125587,0.06432320386622332,0.046589210128164055,0.004634339698524425,0.6953497255141785,0.511512966643289,0.15874195351216294,0.10566784813783293,0.23755355629005023,0.582466168392604,0.10065650661094902,2,Michoacan,46410.411225794014
0.4458173760502262,0.7852032129997231,0.9279121041455083,0.7368021419998153,0.03606906102852922,0.07833219462653494,0.04916849783030191,0.09479457113839904,0.157670390545656,0.4954445572892623,0.0982756901486474,0.09670095097405595,0.026371710830024927,0.005023358877296649,0.020076447234789033,0.01764121503092974,0.058837780445018924,0.05176401070999908,0.0017276336441695134,0.7148459052719047,0.5413483519527282,0.1424703166835934,0.0904389253069892,0.16140411780998984,0.4081322130920506,0.10565598744344935,4,Morelos,42041.24073727825
0.4800705057194093,0.8164660232203732,0.9442992576090482,0.7455122987190237,0.07329779486018202,0.06331560489867863,0.06724360582896242,0.0870047921856161,0.156325623810369,0.4747189257670251,0.1237607946582125,0.13873591568691054,0.012304227283020485,0.014469585228072538,0.024102918765415475,0.014791512384403058,0.04807731147982447,0.09010043392842935,0.0016292207037107308,0.6902412005557221,0.5469750475852403,0.15778592456132834,0.0677442453990734,0.21722738706538303,0.49135509299777835,0.07691610921042162,2,Nayarit,51964.79333308289
0.5659374472249138,0.8474457756575252,0.9518921178425006,0.7820529373789542,0.06539283827857101,0.06790472277883511,0.07488103522411371,0.08350327160619515,0.16754600190918553,0.5183831570071541,0.09762262085419883,0.1269574840911187,0.022218176548159024,0.0027456818750741098,0.014391474061307133,0.01616244126619484,0.04763166373421838,0.03476825673634675,0.0006898938928819958,0.5717955566521462,0.48793488168199967,0.18591035451682875,0.08682673961655793,0.10973672642952363,0.3492309958786026,0.0984675013264887,4,Nuevo Leon,72930.7054619698
0.4196835737933395,0.7685729048698781,0.9574500839747101,0.6815258094285871,0.07011785938596513,0.15418551082090498,0.0537696087703826,0.10635841274286542,0.20207607101533653,0.4468547765683127,0.1430718612251382,0.11968095342208203,0.07137522815654425,0.009219203063214,0.022882392005902388,0.012694470443440515,0.07664831587920416,0.0777333133530025,0.0017106111115205442,0.7639409892392817,0.45251887281454894,0.12115327452237593,0.07999256469655691,0.4173129566713424,0.5701735422751865,0.143474743305975,1,Oaxaca,36484.11674560374
0.43362547131557666,0.8076954377551161,0.937367370412761,0.6853956401209558,0.037937562307812776,0.07508827778011724,0.05493212913751083,0.09384603446701417,0.14412332345555876,0.37050999314407057,0.11330215912096481,0.08391534606829718,0.04994584809361159,0.004689853177124758,0.017445477854496263,0.011845759094279202,0.06183537347308894,0.043877238645487884,0.0015154963404288339,0.6891323345788193,0.42822684089275653,0.11754299386940803,0.08548501797256587,0.2671087140329851,0.47612844860584275,0.07686211349047244,3,Puebla,39313.58645286839
0.5469639781923958,0.8782509896999818,0.9607326308024973,0.7631352743647628,0.046433064753593704,0.10118823483922394,0.07672814555058846,0.12070502925228947,0.19341786308084458,0.5471466005181239,0.14187970126080787,0.12933765202416325,0.04598275497973011,0.010990056898454253,0.02914342990901601,0.025434471599848907,0.08378200723945832,0.038124046363466016,0.003434132529081267,0.6326067106268942,0.4942688117354177,0.1964879406804615,0.10455812238075268,0.19804588162861042,0.5314464342544756,0.104245225496932,4,Queretaro,60435.02217689808
0.4978031802895048,0.8120289106074571,0.9399129553320993,0.7362014418498373,0.059827106838281865,0.09066539483712863,0.05721929398125074,0.08439928290897268,0.13594518455585902,0.43557069005442595,0.10362394740514569,0.10138418811217659,0.024043865850610125,0.00794688987070585,0.03453339242637778,0.011269340064624071,0.04771277713283206,0.07287307212776366,0.0008710601016134548,0.4755459077811124,0.5763174400647775,0.22243163788436676,0.09634415461930226,0.1760622562603611,0.4237883753348904,0.10026929252437204,4,Quintana Roo,46379.60581757144
0.46126434038538455,0.8330760505620446,0.9464618195148843,0.7098017225985505,0.0648102254464621,0.09952754538885301,0.07428824459720088,0.12785646458426164,0.20418350130421503,0.5334136611866828,0.1297127945470516,0.1260846902565763,0.04231842650863663,0.008637469383350216,0.029101601939884283,0.021373661920981647,0.08472419008774316,0.06764005778710115,0.002434312231695791,0.6745364598891987,0.5189935876789089,0.18558626816485901,0.08116895940383827,0.2589838971580962,0.5057495050435767,0.07538357384404937,2,San Luis Potosi,47819.387204759645
0.48751801706008835,0.8384470278742626,0.957183392011846,0.7474707198160094,0.07650703354520608,0.06412744264076936,0.09250972724337012,0.11033332545702292,0.1926466765908178,0.5302194340083332,0.16009585469782536,0.13078465773493064,0.021943400833313642,0.0024972826729047046,0.017500669486385796,0.009001638272567598,0.07456355394878823,0.049877720280711704,0.003735832486629963,0.7503450808503265,0.5540826855068012,0.2158104132700078,0.07800057890881595,0.15021896142970786,0.39598987500295363,0.06428447657979096,4,Sinaloa,55834.39574708631
0.46630154782550237,0.83891687723021,0.9574422554042276,0.7698648179684677,0.06406765682427093,0.06309804662366862,0.08852569538047968,0.1014473610079401,0.1755013400789418,0.5626717116697417,0.11883927053876334,0.13331288061816438,0.031138311959772538,0.007921166145643217,0.02151985452059451,0.014988242055990255,0.06557462424053909,0.062207501317353704,0.0031029420189197083,0.6541194940414896,0.6068883987181072,0.1914322061141309,0.07176299090659027,0.16131226893047923,0.4136916724781731,0.07637668788162423,4,Sonora,61358.10868512685
0.42269853961001874,0.785883658317696,0.9307595659623072,0.6766588887982378,0.11151635799951048,0.19522754344456228,0.07095243534306926,0.08751766337603002,0.1915418128416415,0.5368928775393652,0.15598400913763563,0.10177302765766501,0.025954148649751162,0.004515950069348127,0.010477604634086644,0.017271436730031817,0.042008321775312066,0.05468091702700498,0.0021179734029534146,0.7783372766582362,0.5677154279187403,0.15789638573876152,0.049300155013461695,0.16592575671045118,0.4996204617769438,0.17673753773354,2,Tabasco,41665.46589992924
0.5153309762490477,0.812697798749526,0.9416621639309051,0.7378379988387976,0.056269234512546694,0.08987152939755073,0.056632949286330364,0.07014241509965868,0.12983023287813752,0.4983530055341699,0.12360429175042874,0.1084881043873986,0.01628536045937973,0.012175844976121517,0.02094527246305799,0.008834870975644954,0.04554237549795783,0.10126876466185852,0.004043232975463726,0.510602264680317,0.587324686961979,0.217626448566452,0.07000943057452672,0.1760455016830723,0.41817424412770543,0.10992072947675413,4,Tamaulipas,49688.16166392268
0.44675042982545665,0.7862312298335317,0.9315756004939207,0.6688084105598554,0.05216112762872053,0.0790564812519837,0.07218151700067628,0.11078786193097895,0.18537954176624896,0.5366857288976169,0.16090332319846215,0.11349410805469914,0.0377057582592097,0.010239547082289845,0.022769253544868393,0.015353712985383131,0.0699698645531105,0.06253077191380836,0.0027365273691990384,0.717815802548335,0.4613426255634274,0.12450863071572528,0.13721105243029424,0.21647950240062985,0.6193210047541555,0.09905331854412258,2,Tlaxcala,37918.63913400741
0.4287096470525817,0.8148246058266564,0.9452531649650469,0.727256750276654,0.07810110018700286,0.13312113515585752,0.06656462044276075,0.11173508854312221,0.16313794164943124,0.4574794607258055,0.14351525968086637,0.11227798820947932,0.026790173423928372,0.01164682820034932,0.02863993777747156,0.01990454029551648,0.06910502980789973,0.08135665597385829,0.0025687794189628754,0.7568550063657611,0.5151589119089565,0.16964315814702283,0.07565298560735588,0.28601840848050913,0.5626323283395284,0.1277254825165859,1,Veracruz,35126.25074730616
0.5230063371969703,0.8390151961511831,0.9610028937466918,0.7503250130419246,0.05447352345985858,0.09562676718874706,0.0658395846457533,0.08750924400151089,0.1475651570731819,0.39613309323877327,0.15659418180474757,0.10982542611582503,0.03129743422825247,0.006804731654837105,0.03166623883633547,0.02004220551525316,0.05472894772210605,0.06506694217666059,0.0037275381114019227,0.6150737258883636,0.5396745219712639,0.2495093752169673,0.10783426341311785,0.21216647547003478,0.4346976980604954,0.1440344421464046,4,Yucatan,46765.7140822259
0.5110551917182372,0.8423207774153089,0.9452230792952974,0.7207161316829449,0.08690353149357655,0.10363139968057634,0.0833289817361001,0.11458757203535533,0.17878660391170823,0.5193885825254962,0.10543837990527641,0.10615171342909474,0.01717320900573721,0.006443648129519298,0.012497130408994308,0.01840282259375557,0.07276297523136539,0.06584738406606021,0.0016187941707645577,0.7626668427010906,0.38499910833309525,0.12761477625072293,0.06298124149591164,0.194148891623553,0.6619232614712208,0.0804066789299603,2,Zacatecas,44405.22436574045
